Date,predicted_probability
1983-01-31,0.1328735323673533
1983-02-28,0.12835672902511228
1983-03-31,0.13108873033698842
1983-05-31,0.12671523387324318
1983-06-30,0.1340543041156657
1983-08-31,0.1321237390066728
1983-09-30,0.1281627841837301
1983-10-31,0.1158646759308818
1983-11-30,0.12783077655442882
1984-01-31,0.12836583240483157
1984-02-29,0.1239068930221063
1984-04-30,0.13850868301545782
1984-05-31,0.14825641722732624
1984-07-31,0.1335840669439312
1984-08-31,0.13696944116963938
1984-10-31,0.5
1984-11-30,0.14193043849218376
1984-12-31,0.17449240104893737
1985-01-31,0.11943844830899958
1985-02-28,0.11812635809855512
1985-04-30,0.10678047985883717
1985-05-31,0.12578059916966114
1985-07-31,0.13595597980354307
1985-09-30,0.11864271625613043
1985-10-31,0.1302212032311343
1985-12-31,0.13233587210839845
